id,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.description,menus.name,name,postalCode,priceRangeMin,priceRangeMax,province
AVwdV0tTIN2L1WUfuyhc,430 SR436,"Restaurant,Pizza Place",Accommodation & Food Services,Casselberry,US,us/fl/casselberry/430sr436/-874863116,28.626213,-81.316351,,0.9,0.9,,Pizza2,Hungry Howie's Pizza,32707,0,25,FL
AVwctdpqByjofQCxhVLb,1560 Woodlane Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Saint Paul,US,us/mn/saintpaul/1560woodlanedr/55199082,44.926135,-92.965895,,7.95,7.95,,Ronnally's Dessert Pizza,Ronnallys Pizza,55125,0,25,MN
AVwctdpqByjofQCxhVLb,1560 Woodlane Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Saint Paul,US,us/mn/saintpaul/1560woodlanedr/55199082,44.926135,-92.965895,,11.5,11.5,,Veggie Pizza,Ronnallys Pizza,55125,0,25,MN
AVwctdpqByjofQCxhVLb,1560 Woodlane Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Saint Paul,US,us/mn/saintpaul/1560woodlanedr/55199082,44.926135,-92.965895,,6.5,6.5,,Italian Fry (Cheese Pizza),Ronnallys Pizza,55125,0,25,MN
AVwdTXovkufWRAb54esB,104 Main St SW,Pizza Place,Accommodation & Food Services,Gainesville,US,us/ga/gainesville/104mainstsw/1739241181,34.299713,-83.826968,,19.99,13.49,,Greek Pizza,Atlas Pizza,30501,0,25,GA
AVwcuYDoByjofQCxhe88,3620 Route 378,Pizza Place,Accommodation & Food Services,Bethlehem,US,us/pa/bethlehem/3620route378/109805846,40.58204,-75.38794,,7.99,6.25,With mushrooms,Cheese Steak Pizzaiola,Mario's Pizza Cafe,18015,0,25,PA
AVwcuYDoByjofQCxhe88,3620 Route 378,Pizza Place,Accommodation & Food Services,Bethlehem,US,us/pa/bethlehem/3620route378/109805846,40.58204,-75.38794,,1.65,1.65,,Pizza By the Slice,Mario's Pizza Cafe,18015,0,25,PA
AVwcuYDoByjofQCxhe88,3620 Route 378,Pizza Place,Accommodation & Food Services,Bethlehem,US,us/pa/bethlehem/3620route378/109805846,40.58204,-75.38794,,1.65,1.65,,Pizza By The Slice,Mario's Pizza Cafe,18015,0,25,PA
AVwcuYDoByjofQCxhe88,3620 Route 378,Pizza Place,Accommodation & Food Services,Bethlehem,US,us/pa/bethlehem/3620route378/109805846,40.58204,-75.38794,,5.5,5.5,,Pizza Panini,Mario's Pizza Cafe,18015,0,25,PA
AVwcuYDoByjofQCxhe88,3620 Route 378,Pizza Place,Accommodation & Food Services,Bethlehem,US,us/pa/bethlehem/3620route378/109805846,40.58204,-75.38794,,17.99,17.99,,Special Pizza,Mario's Pizza Cafe,18015,0,25,PA
AVwcuYDoByjofQCxhe88,3620 Route 378,Pizza Place,Accommodation & Food Services,Bethlehem,US,us/pa/bethlehem/3620route378/109805846,40.58204,-75.38794,,3.75,3.75,,Pizza Burger,Mario's Pizza Cafe,18015,0,25,PA
AVwcuYDoByjofQCxhe88,3620 Route 378,Pizza Place,Accommodation & Food Services,Bethlehem,US,us/pa/bethlehem/3620route378/109805846,40.58204,-75.38794,,16.99,15.99,,Veggie Pizza With Cheese,Mario's Pizza Cafe,18015,0,25,PA
AV1c1nlwIxWefVJweEC_,131 S Michigan St,"Restaurant,wich Place,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/131smichiganst/-545402545,41.67531,-86.25064,,13.9,13.9,,Bbq Chicken Pizza,Bruno's Pizza Downtown,46601,0,25,IN
AV1c1nlwIxWefVJweEC_,131 S Michigan St,"Restaurant,wich Place,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/131smichiganst/-545402545,41.67531,-86.25064,,13.9,13.9,,Chicken Bacon Ranch Pizza,Bruno's Pizza Downtown,46601,0,25,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,15.5,15.5,Six slices of thin crust pizza. Includes cheese.,Medium Pizza,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,3,3,,Thick Cheese Pizza Slice,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,20.5,20.5,"Eight slices of thin crust pizza with cheese, sausage, onions, mushrooms, green peppers and pepperoni.",Large Works Pizza,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,17.25,17.25,Six slices of thick crust pizza. Includes cheese.,Chicago Pizza,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,21.95,21.95,,Chicago Supreme Pizza,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,17.25,17.25,Fresh garlic sauteed with tomatoes and olive oil.,Garlic Pizza,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,25.25,25.25,,Sicilian Works Pizza,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,19,19,Twelve square slices of thick pizza. Includes cheese.,Sicilian Pizza,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,2.75,2.75,,Thin Cheese Pizza Slice,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,19.5,19.5,,Medium Works Pizza,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,17.25,17.25,Six slices of thick crust pizza Includes cheese,Chicago Pizza,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,9.5,9.5,,Stuffed Supreme Pizza Slice,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,19,19,Twelve square slices of thick pizza Includes cheese,Sicilian Pizza,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,9,9,"Two lb. of pizza with mushrooms, spinach, tomatoes, broccoli, mozzarella and ricotta.",Stuffed Veggie Pizza Slice,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,17.25,17.25,,Garlic Pizza,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,20.5,20.5,,Large Works Pizza,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,28.5,28.5,Deep dish pizza with sauce on top Choose up to four toppings,Stuffed Chicago Pizza,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,9.75,9.75,"Two lb. of pizza with bacon, ham, sausage, pepperoni, meatballs, mozzarella and ricotta.",Stuffed Meat Lover Pizza Slice,Polito's Pizzeria,46615,25,40,IN
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,"Restaurant,Pizza Place",Accommodation & Food Services,South Bend,US,us/in/southbend/401nhickoryrd/9135386,41.681091,-86.196514,,17.5,17.5,Fresh garlic sauteed with tomatoes and olive oil Spicy,Garlic Pizza,Polito's Pizzeria,46615,25,40,IN
AVwc0unpByjofQCxil2A,6826 E Apple Ave,Pizza Place,Accommodation & Food Services,Muskegon,US,us/mi/muskegon/6826eappleave/-1506934477,43.23524318,-86.0767597,,5.8,5.8,"Sausage, pizza sauce, pepperoni",Pizza Sub,Mr. Scribs (Apple Ave.),49442,0,25,MI
AVwc-voX_7pvs4fz0_qr,41539 Kalmia St,Pizza Place,Accommodation & Food Services,Murrieta,US,us/ca/murrieta/41539kalmiast/613009433,33.56134,-117.2118886,,5.5,5.5,,"One Slice Pizza, Dinner Salad",Bob's Murrieta Pizza Co.,92562,0,25,CA
AVwc-voX_7pvs4fz0_qr,41539 Kalmia St,Pizza Place,Accommodation & Food Services,Murrieta,US,us/ca/murrieta/41539kalmiast/613009433,33.56134,-117.2118886,,5.5,5.5,,Mini Pizza (one Topping),Bob's Murrieta Pizza Co.,92562,0,25,CA
AVwc-voX_7pvs4fz0_qr,41539 Kalmia St,Pizza Place,Accommodation & Food Services,Murrieta,US,us/ca/murrieta/41539kalmiast/613009433,33.56134,-117.2118886,,7,7,,"Two Slices Pizza, Dinner Salad",Bob's Murrieta Pizza Co.,92562,0,25,CA
AVzY2tfbFcQ3k02bCQ1u,3406 Mcfarlin Blvd,"Pizza,Restaurant,Italian,Pizza Place,Greek",Accommodation & Food Services,Dallas,US,us/tx/dallas/3406mcfarlinblvd/-1640548851,32.844062,-96.787749,,16,16,,Breakfast Pizza,Olivella's,75205,25,40,TX
AVzY2tfbFcQ3k02bCQ1u,3406 Mcfarlin Blvd,"Pizza,Restaurant,Italian,Pizza Place,Greek",Accommodation & Food Services,Dallas,US,us/tx/dallas/3406mcfarlinblvd/-1640548851,32.844062,-96.787749,,22,22,,Breakfast Pizza,Olivella's,75205,25,40,TX
AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,"Restaurant,Pizza Place",Accommodation & Food Services,River Grove,US,us/il/rivergrove/3131thatcherave/551311887,41.936525,-87.836006,,13.95,13.95,,"Gluten Free 10"" Personal Thin Crust Pizza",D'agostino's,60171,0,25,IL
AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,"Restaurant,Pizza Place",Accommodation & Food Services,River Grove,US,us/il/rivergrove/3131thatcherave/551311887,41.936525,-87.836006,,12.45,12.45,,Margherita Pizza,D'agostino's,60171,0,25,IL
AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,"Restaurant,Pizza Place",Accommodation & Food Services,River Grove,US,us/il/rivergrove/3131thatcherave/551311887,41.936525,-87.836006,,6.95,6.95,,Pizza Bread,D'agostino's,60171,0,25,IL
AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,"Restaurant,Pizza Place",Accommodation & Food Services,River Grove,US,us/il/rivergrove/3131thatcherave/551311887,41.936525,-87.836006,,13.95,13.95,,"Gluten Free 10"" Cheese Pizza",D'agostino's,60171,0,25,IL
AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,"Restaurant,Pizza Place",Accommodation & Food Services,River Grove,US,us/il/rivergrove/3131thatcherave/551311887,41.936525,-87.836006,,12.75,12.75,,Chicago Style Deep Dish Cheese Pizza,D'agostino's,60171,0,25,IL
AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,"Restaurant,Pizza Place",Accommodation & Food Services,River Grove,US,us/il/rivergrove/3131thatcherave/551311887,41.936525,-87.836006,,12.45,12.45,,Taco Pizza,D'agostino's,60171,0,25,IL
AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,"Restaurant,Pizza Place",Accommodation & Food Services,River Grove,US,us/il/rivergrove/3131thatcherave/551311887,41.936525,-87.836006,,14.45,14.45,,Gluten Free 10ampquot Cheese Pizza,D'agostino's,60171,0,25,IL
AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,"Restaurant,Pizza Place",Accommodation & Food Services,River Grove,US,us/il/rivergrove/3131thatcherave/551311887,41.936525,-87.836006,,7.75,7.75,French bread topped with pizza sauce and mozzarella cheese then toasted in our pizza oven,Pizza Bread,D'agostino's,60171,0,25,IL
AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,"Restaurant,Pizza Place",Accommodation & Food Services,River Grove,US,us/il/rivergrove/3131thatcherave/551311887,41.936525,-87.836006,,12.45,12.45,,Greek Pizza,D'agostino's,60171,0,25,IL
AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,"Restaurant,Pizza Place",Accommodation & Food Services,River Grove,US,us/il/rivergrove/3131thatcherave/551311887,41.936525,-87.836006,,12.45,12.45,,Smokehouse Bbq Pizza,D'agostino's,60171,0,25,IL
AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,"Restaurant,Pizza Place",Accommodation & Food Services,River Grove,US,us/il/rivergrove/3131thatcherave/551311887,41.936525,-87.836006,,12.45,12.45,,Hawaiian Pizza,D'agostino's,60171,0,25,IL
AVwcr7NAByjofQCxhEUh,305 NW 85th St,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Seattle,US,us/wa/seattle/305nw85thst/-239826362,47.69063,-122.36106,http://www.singlepage.com/stacias,0.25,0.25,,Garlic Herb Pizza Crust,Stacia's Gourmet Pizza and Pasta,98117,0,25,WA
AVwdOESHIN2L1WUftePB,3457 Holdrege St,Pizza Place,Accommodation & Food Services,Lincoln,US,us/ne/lincoln/3457holdregest/-1479614743,40.82784079,-96.67026209,,11.29,11.29,,Mozzarella Cheese Pizza,Valentino's Grand Italian Buffet,68503,0,25,NE
AVwdOESHIN2L1WUftePB,3457 Holdrege St,Pizza Place,Accommodation & Food Services,Lincoln,US,us/ne/lincoln/3457holdregest/-1479614743,40.82784079,-96.67026209,,17.39,17.39,"Fruit filling, struesel topping and icing. peach, cherry or apple",Fruit Pizzas,Valentino's Grand Italian Buffet,68503,0,25,NE
AVzBDL8M-gnIPe8DSijn,759 E Main St,"Restaurant,Pizza Place",Accommodation & Food Services,Mount Joy,US,us/pa/mountjoy/759emainst/-680376854,40.10937,-76.48603,,7.99,7.99,,M&M Pizza,DiMaria's Pizza & Italian Kitchen,17552,0,25,PA
AVzBDL8M-gnIPe8DSijn,759 E Main St,"Restaurant,Pizza Place",Accommodation & Food Services,Mount Joy,US,us/pa/mountjoy/759emainst/-680376854,40.10937,-76.48603,,6.99,6.99,,Chicken Pizza Steak,DiMaria's Pizza & Italian Kitchen,17552,0,25,PA
AVzBDL8M-gnIPe8DSijn,759 E Main St,"Restaurant,Pizza Place",Accommodation & Food Services,Mount Joy,US,us/pa/mountjoy/759emainst/-680376854,40.10937,-76.48603,,19.99,19.99,,2 Large Cheeze Pizzas (Topping Extra),DiMaria's Pizza & Italian Kitchen,17552,0,25,PA
AVzBDL8M-gnIPe8DSijn,759 E Main St,"Restaurant,Pizza Place",Accommodation & Food Services,Mount Joy,US,us/pa/mountjoy/759emainst/-680376854,40.10937,-76.48603,,8.25,8.25,,Round Thin Crust Pizza,DiMaria's Pizza & Italian Kitchen,17552,0,25,PA
AVzBDL8M-gnIPe8DSijn,759 E Main St,"Restaurant,Pizza Place",Accommodation & Food Services,Mount Joy,US,us/pa/mountjoy/759emainst/-680376854,40.10937,-76.48603,,10.99,10.99,,Chicken Texas Pizza,DiMaria's Pizza & Italian Kitchen,17552,0,25,PA
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,13.99,13.99,,Taco Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,16.99,16.99,,Hawaiian Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,2,2,,Cheese Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,25.99,25.99,"Olive oil, garlic, tomatoes, onions, and cheese. (Sheet)",White Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,29.99,29.99,"Fresh mushrooms, onions, spinach, green peppers, tomatoes, black and green olives with a cheddar cheese blend. (Sheet)",Veggie Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,16.99,16.99,,Chicken and Spinach Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,19.99,19.99,,Chicken Finger Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,16.99,16.99,,Bacon Cheeseburger Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,16.25,16.25,,White Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,13.99,13.99,,Cheese Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,22.75,22.75,,Cheese Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,19.99,19.99,,Chicken and Spinach Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,16.99,16.99,,Steak and Spinach Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,29.99,29.99,,Bacon Cheeseburger Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,13.99,13.99,,Veggie Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,29.99,29.99,,Chicken and Spinach Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,16.99,16.99,,Taco Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,22.75,22.75,Sheet,Cheese Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,7.59,5.29,,Pizza Sub,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,11.99,11.99,,Cheese Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,6.99,6.99,,Hawaiian Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,4.95,4.95,,Cheese Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,19.99,19.99,,Hawaiian Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,4.99,4.99,,Cheese Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,6.99,6.99,,White Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,29.99,29.99,,Taco Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,4.99,4.99,,2 Slice Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,29.99,29.99,"Taco sauce, taco meat, black olives and cheese. Baked and topped with lettuce, tomato, and cheddar cheese. (Sheet)",Taco Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,29.99,29.99,,Hawaiian Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,29.99,29.99,"Choice of red sauce or bleu cheese, hot, medium, or mild fingers and a blend of cheeses. (sheet)",Chicken Finger Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,6.99,6.99,,Taco Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,13.99,13.99,,Chicken Finger Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,5.29,5.29,,Pizza Logs,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,16.99,16.99,,Veggie Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,25.99,25.99,,White Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,6.99,6.99,,Bacon Cheeseburger Pizza,Butera's,14075,0,25,NY
AVwczyAfIN2L1WUfpIEm,32 Main St,Pizza Place,Accommodation & Food Services,Hamburg,US,us/ny/hamburg/32mainst/240908192,42.71509795,-78.83096409,,29.99,29.99,,Veggie Pizza,Butera's,14075,0,25,NY
AVwdXZ8lByjofQCxoW02,6235 Goodrich Rd,"Pizza,Pizza Place,Restaurants",Accommodation & Food Services,Clarence Center,US,us/ny/clarencecenter/6235goodrichrd/-473358438,43.016838,-78.637115,,27.55,27.55,"Garlic white sauce, cheese blend (mozzarella and cheddar) , spinach, red onion, mushroom, black olive, roasted garlic, canadian style bacon, italian sausage, cooked tomatoes, shredded parmesan, and olives oil",Sicilian Pizza,Clarence Pizza Company,14032,0,25,NY
AVwdXZ8lByjofQCxoW02,6235 Goodrich Rd,"Pizza,Pizza Place,Restaurants",Accommodation & Food Services,Clarence Center,US,us/ny/clarencecenter/6235goodrichrd/-473358438,43.016838,-78.637115,,27.55,27.55,,Original Bbq Chicken Pizza,Clarence Pizza Company,14032,0,25,NY
AVwdXZ8lByjofQCxoW02,6235 Goodrich Rd,"Pizza,Pizza Place,Restaurants",Accommodation & Food Services,Clarence Center,US,us/ny/clarencecenter/6235goodrichrd/-473358438,43.016838,-78.637115,,7.65,7.65,,Philly Cheese Pizza,Clarence Pizza Company,14032,0,25,NY
AVwdXZ8lByjofQCxoW02,6235 Goodrich Rd,"Pizza,Pizza Place,Restaurants",Accommodation & Food Services,Clarence Center,US,us/ny/clarencecenter/6235goodrichrd/-473358438,43.016838,-78.637115,,27.55,27.55,"Chicken or steak. blended with mexican spices, red and green bell peppers, onions, olives, fresh cilantro and topped with more cheese",Fajita Pizza,Clarence Pizza Company,14032,0,25,NY
AVwc5TOyByjofQCxjW1m,1642 Great Neck Rd,Pizza Place,Retail,Copiague,US,us/ny/copiague/1642greatneckrd/401165531,40.679253,-73.399055,,12,12,,Large Neapolitan Cheese Pizza,Albert's Pizza Shop,11726,0,25,NY
